time,X_value,Y_value,Z_value
Started:,Dec 05 2019,19:00:06:119, 
6.2558,0.58177,-1.44484,9.80503
6.2765,0.78526,-1.15276,9.67814
6.2765,0.71823,-1.15276,9.77511
6.2995,0.90497,-0.99714,9.89122
6.3237,1.27127,-0.86188,9.76553
6.3357,0.91095,-0.63563,9.57879
6.3839,0.80681,-0.49678,9.62667
6.3839,0.97679,-0.33158,9.62308
6.3945,1.06059,0.00479,10.09831
6.4181,1.00792,-0.02873,10.62860
6.4534,1.10488,-0.00479,10.77225
6.4548,1.33112,0.36510,10.92786
6.4914,1.07974,-0.00958,10.76746
6.5083,0.77329,-0.48720,10.23956
6.5133,1.01390,-0.71703,9.69131
6.5501,1.41491,-0.58416,9.46268
6.5517,1.76206,-0.46086,9.26516
6.5725,1.67946,-1.41850,8.94196
6.6006,2.28636,-3.08120,8.89168
6.6189,2.66822,-5.32088,9.69131
6.6350,2.81546,-8.50743,10.07796
6.6851,1.88894,-12.09858,9.45789
6.6851,-0.11133,-13.99710,8.83662
6.6905,-0.93968,-13.10769,8.17824
6.7215,-0.90377,-11.92501,8.19979
6.7572,-2.32347,-11.84002,8.09205
6.7572,-3.09437,-10.78541,6.69031
6.7889,-2.31509,-8.86295,5.36877
6.8014,-0.13407,-7.67428,4.41472
6.8105,0.63683,-6.97880,4.42549
6.8493,0.24180,-5.85237,5.05753
6.8694,0.58655,-4.96656,5.52917
6.8694,1.83508,-4.29142,5.89906
6.9006,2.62274,-3.72641,6.24620
6.9192,2.84658,-3.36610,6.49639
6.9276,2.44916,-3.39483,6.78248
6.9495,1.95718,-3.77789,7.10090
6.9873,1.58370,-4.27466,7.68147
6.9873,1.47716,-4.10947,7.94721
7.0179,1.61482,-4.03645,7.98552
7.0501,1.65791,-4.32135,8.24049
7.0501,1.68305,-4.42190,8.47272
7.0842,1.19825,-4.16453,8.55771
7.0998,0.84631,-4.06518,8.87014
7.1072,0.98757,-4.43626,8.86415
7.1373,1.40534,-4.79059,8.80789
7.1493,1.30000,-4.97494,8.78275
7.1657,0.69908,-5.40468,8.96470
7.2019,0.11970,-6.02954,8.82824
7.2194,0.02274,-6.50477,8.58883
7.2259,-0.42495,-7.09012,8.44638
7.2550,-0.73858,-7.61683,7.74132
7.2858,-0.59254,-7.29961,7.47557
7.2858,-0.49678,-6.65559,7.65992
7.3249,-0.58775,-6.80163,7.63119
7.3451,-0.89060,-6.65081,7.17871
7.3451,-0.99116,-5.17604,7.46480
7.3840,-0.91694,-3.82098,8.00467
7.3998,-0.54107,-3.25957,8.29436
7.4040,-0.82118,-3.13388,8.55292
7.4580,-1.34070,-2.47191,8.53017
7.4580,-0.89539,-1.11206,8.87133
7.4676,0.29926,-0.57817,9.43155
7.4850,0.32919,-1.07375,9.51295
7.5232,-1.04622,-0.79723,9.71286
7.5233,-1.27725,0.10773,10.11746
7.5495,-0.08499,-0.10414,10.68127
7.5838,1.12523,-0.83195,10.68007
7.5852,0.74816,-0.51353,10.68965
7.6181,-0.08020,0.20948,10.71838
7.6417,-0.33278,0.12330,10.34969
7.6418,0.18075,-0.09696,9.84094
7.6845,0.10295,-0.05147,9.75116
7.6845,-0.53149,-1.03066,9.50098
7.7031,-0.59733,-2.16307,9.09638
7.7209,-0.72541,-2.40846,8.76120
7.7515,-1.07495,-1.95957,8.82345
7.7591,-0.68591,-2.31270,9.25798
7.7887,-0.48361,-3.16739,9.60034
7.7996,0.04190,-3.23682,9.77151
7.8187,0.33757,-3.16620,9.56442
7.8500,0.84392,-3.11712,9.22925
7.8795,1.52863,-3.12310,9.52851
7.8795,1.51187,-3.32660,10.15337
7.8999,0.84871,-3.58516,10.21083
7.9195,0.38186,-3.52172,9.59914
7.9387,0.03831,-3.80781,10.09831
7.9920,-1.20423,-4.57153,9.88045
7.9920,-1.50349,-4.30938,9.58477
7.9990,-1.46758,-3.55284,9.06406
8.0207,-1.09530,-3.08001,8.87852
8.0588,-0.49917,-3.20211,8.97907
8.0588,-0.12090,-3.82577,9.77032
8.0847,0.23342,-3.92393,9.82658
8.1000,0.04549,-3.58516,9.43395
8.1175,-0.53029,-3.71564,8.72290
8.1490,-0.61409,-3.99216,8.34583
8.1766,-0.45847,-3.79824,8.56608
8.1767,-0.29807,-3.68332,8.76839
8.2002,-0.34355,-3.62467,8.85816
8.2179,-0.54585,-3.62227,8.67741
8.2387,-0.76372,-3.58037,8.61038
8.2843,-0.80561,-3.69170,8.76360
8.2843,-0.96841,-3.84373,8.81268
8.2962,-1.26528,-3.66177,8.57327
8.3243,-1.49990,-3.47144,8.28478
8.3495,-1.53462,-3.60072,8.58165
8.3544,-1.24613,-3.44271,8.99343
8.3848,-0.80202,-3.26555,9.25559
8.4009,-0.75893,-3.31822,9.55245
8.4185,-0.72781,-3.49898,9.33459
8.4542,-0.91694,-3.56840,9.09398
8.4725,-1.06537,-3.52651,8.90605
8.4725,-1.07256,-3.63664,8.87852
8.5000,-1.17790,-3.61269,8.81507
8.5222,-1.03186,-3.41518,8.59122
8.5369,-1.05101,-3.35892,8.64509
8.5510,-1.05221,-3.50257,9.06885
8.5924,-0.71344,-3.76592,9.33339
8.5925,-0.77689,-3.64980,9.26157
8.6175,-1.15874,-3.45708,8.93597
8.6526,-1.48434,-3.56960,8.60439
8.6526,-1.39097,-3.62227,8.68459
8.6866,-0.94327,-3.57319,8.94435
8.7001,-0.61169,-3.45708,9.00540
8.7114,-0.81160,-3.39723,8.78156
8.7497,-1.21022,-3.45109,8.56968
8.7497,-1.10009,-3.35892,8.69178
8.7695,-0.73499,-3.40082,8.98266
8.8015,-0.41657,-3.44750,9.06406
8.8199,-0.65000,-3.61629,9.03413
8.8364,-1.06537,-3.96942,9.09997
8.8853,-1.09769,-4.05201,8.99463
8.8853,-0.98517,-3.92872,8.89049
8.8875,-1.03545,-3.83176,8.79472
8.9172,-1.20303,-3.68931,8.57087
8.9483,-1.04024,-3.65220,8.62474
8.9496,-0.67154,-3.75993,8.96829
8.9871,-0.68830,-3.79584,9.02695
9.0000,-0.88342,-3.76472,8.82585
9.0075,-0.94447,-3.64023,8.61157
9.0556,-0.83075,-3.75155,8.82824
9.0556,-0.87983,-4.04004,9.04730
9.0665,-0.87624,-4.09511,9.05448
9.1050,-0.96602,-4.07476,8.83901
9.1194,-1.04383,-4.10827,8.62474
9.1260,-1.04263,-3.99814,8.46673
9.1504,-0.95644,-3.83774,8.52658
9.1858,-1.03545,-3.93829,8.67382
9.1859,-0.98757,-3.84851,8.93118
9.2179,-0.84153,-3.80901,9.05089
9.2276,-0.86786,-3.76592,8.98266
9.2453,-1.09410,-3.74557,8.76120
9.2846,-1.09769,-3.78028,8.68579
9.2846,-1.13001,-3.82577,8.70853
9.3044,-1.01629,-3.83894,8.74804
9.3492,-0.91215,-3.83535,8.81866
9.3492,-0.65000,-3.83415,8.90006
9.3634,-0.64401,-3.90717,8.99822
9.3994,-1.09889,-3.87964,8.88809
9.4185,-1.31915,-3.88443,8.92640
9.4231,-1.18149,-3.78627,8.83303
9.4518,-0.95165,-3.58277,8.69178
9.4823,-1.08333,-3.68452,8.71811
9.4823,-1.19705,-3.82218,8.93238
9.5315,-1.22099,-3.78028,8.98984
9.5450,-1.11326,-3.78028,8.90246
9.5450,-1.09291,-3.81500,8.80789
9.5910,-0.90018,-3.78507,8.88570
9.5910,-0.98996,-3.81739,8.97787
9.6016,-0.92891,-3.88323,8.89886
9.6503,-0.88821,-3.94907,8.91443
9.6503,-1.13959,-4.00174,8.75522
9.6608,-1.12044,-3.88921,8.53855
9.6857,-1.09051,-3.78268,8.59601
9.7007,-1.11804,-3.75514,8.64629
9.7211,-1.21261,-3.79824,8.66185
9.7494,-0.88462,-3.73719,8.76958
9.7794,-0.75534,-3.90118,8.94196
9.7794,-0.76372,-3.84373,8.96590
9.8007,-0.83195,-3.69409,8.83542
9.8189,-0.99116,-3.75155,8.73487
9.8391,-1.06777,-3.82577,8.67262
9.8843,-0.86188,-3.85929,8.75522
9.8843,-0.67035,-3.81859,8.87373
9.8967,-0.63922,-3.84851,8.84859
9.9236,-0.84392,-3.90837,8.81268
9.9490,-0.80561,-3.88443,8.69776
9.9576,-1.01390,-4.05082,8.87732
9.9861,-0.80921,-4.06039,8.98266
9.9997,-0.80442,-3.92512,9.05688
10.0155,-0.93849,-3.90478,8.80789
10.0578,-0.87624,-4.04124,8.64150
10.0884,-0.79723,-4.13221,8.75282
10.0884,-0.74337,-3.99096,8.77677
10.1003,-0.71344,-3.85929,8.77557
10.1242,-0.71344,-3.91315,8.83662
10.1357,-0.59015,-4.07356,8.90964
10.1839,-0.60571,-3.99815,8.97308
10.1850,-0.59374,-3.94069,9.00780
10.1993,-0.73499,-3.89999,8.89527
10.2185,-0.78287,-3.92273,8.81028
10.2557,-1.02228,-3.78148,8.69776
10.2558,-1.07615,-3.82936,8.72290
10.2843,-0.97320,-3.96223,8.84141
10.3001,-0.98038,-3.84253,8.91802
10.3169,-0.85948,-3.68093,8.81388
10.3488,-1.05939,-3.58157,8.67861
10.3748,-1.01151,-3.57678,8.48828
10.3748,-0.80921,-3.45588,8.64270
10.4005,-0.87025,-3.29069,8.93837
10.4178,-1.19106,-3.39004,8.80190
10.4324,-1.40893,-3.66417,8.47990
10.4850,-1.46519,-3.89759,8.26802
10.4850,-1.08931,-4.02328,8.67741
10.4902,-0.87385,-4.01969,9.15862
10.5209,-0.73379,-3.92273,9.30107
10.5348,-1.10248,-3.94069,9.04131
10.5537,-1.70580,-4.26389,8.64389
10.5972,-1.52384,-4.34050,8.71931
10.6017,-1.45082,-4.14059,9.19693
10.6167,-1.15994,-4.05321,9.23045
10.6504,-0.92173,-4.03884,8.76120
10.6702,-0.60092,-3.47384,8.37456
10.6702,-0.45608,-3.23203,8.54095
10.7001,-0.45608,-3.28111,8.75522
10.7186,-0.71105,-3.27154,9.07603
10.7303,-0.80202,-3.33378,9.22686
10.7524,-1.04862,-3.26316,9.00540
10.7892,-1.19944,-3.09198,8.95991
10.7892,-1.02827,-3.02494,9.09758
10.8180,-0.97081,-3.05128,9.20411
10.8480,-0.86188,-2.98784,9.21848
10.8480,-0.47164,-2.74962,9.16940
10.8862,-0.25258,-2.67301,9.41719
10.9012,-0.56860,-2.82863,9.39325
10.9066,-0.81160,-2.76040,9.18257
10.9493,-0.93490,-2.88130,9.12152
10.9493,-0.58416,-2.86214,9.03293
10.9673,-0.05985,-2.37854,9.25439
10.9999,-0.06703,-2.23729,9.67575
11.0185,-0.15083,-2.36298,9.72124
11.0266,-0.34475,-2.30552,9.36691
11.0558,-0.59015,-2.24686,9.17419
11.0857,-0.62366,-2.23729,9.15623
11.0858,-0.42615,-1.99189,9.38487
11.1161,0.06464,-1.79079,9.61231
11.1457,0.02394,-1.92605,9.80623
11.1457,-0.25138,-1.87937,9.44711
11.1838,-0.08379,-1.62559,9.41120
11.1998,0.07541,-1.58489,9.66617
11.2042,-0.37587,-1.80754,9.83735
11.2542,-0.37946,-1.96077,9.86608
11.2560,-0.22744,-1.55976,9.68652
11.2644,-0.02753,-1.39935,9.81221
11.2847,0.42256,-1.23775,9.35973
11.3238,0.69549,-0.69908,9.40043
11.3239,0.75773,-0.91933,10.16654
11.3495,0.65598,-1.32872,10.39039
11.3826,0.21667,-1.20184,9.97860
11.3835,0.23103,-1.00073,9.64942
11.4180,0.33278,-0.55064,9.77750
11.4424,0.46086,-0.08619,9.73201
11.4425,0.80921,-0.14005,10.28265
11.4844,0.55663,-0.77449,10.79619
11.4844,0.70027,-0.72302,10.56276
11.5023,1.29401,-0.33996,10.63099
11.5245,0.90258,-0.47403,10.14021
11.5540,0.45248,-1.26169,9.19693
11.5607,1.09051,-3.76113,9.71286
11.5891,1.29281,-8.67741,10.31617
11.5997,1.73572,-12.56184,9.40043
11.6190,2.42762,-13.99470,8.20098
11.6495,1.71058,-16.07278,8.43920
11.6797,-0.87983,-16.47978,8.61397
11.6798,-3.04529,-13.61045,7.90172
11.7006,-3.98258,-9.94509,7.58451
11.7192,-2.88369,-8.03579,6.13967
11.7385,-1.09051,-7.03626,4.18010
11.7964,-0.05147,-5.77217,3.39364
11.7964,0.63683,-4.50450,4.62540
11.7984,1.41012,-3.51454,6.20431
11.8181,2.04935,-3.04529,6.98598
11.8589,2.62274,-2.83820,7.00633
11.8590,2.58563,-2.61436,6.57779
11.8846,1.91767,-2.93756,6.31803
11.9001,1.07615,-3.48700,6.82079
11.9171,0.78407,-3.81500,6.91895
11.9507,1.25451,-3.50975,7.20743
11.9772,1.06657,-3.39483,7.39657
11.9772,1.21620,-3.74317,7.68147
11.9996,1.73213,-3.92034,8.22852
12.0180,1.26049,-4.11665,8.46793
12.0368,0.84512,-4.37761,8.31590
12.0854,0.70147,-4.40993,8.33027
12.0868,0.39383,-4.27227,8.17824
12.1014,0.54585,-4.12623,8.36019
12.1230,0.52790,-4.07835,8.85098
12.1497,0.83674,-4.42429,8.88570
12.1548,0.64760,-4.57871,8.85817
12.1832,0.02753,-4.32614,8.60678
12.2001,-0.23702,-4.60385,8.48588
12.2146,-0.26455,-5.47530,8.20936
12.2533,-0.64521,-5.66803,8.15430
12.2738,-1.08333,-4.59906,8.10163
12.2738,-1.27725,-4.17531,8.10522
12.3002,-1.30718,-5.06472,8.01185
12.3220,-1.89134,-5.49087,8.37456
12.3328,-2.74483,-4.55956,8.45955
12.3641,-3.51095,-3.73360,8.25006
12.3838,-2.74244,-4.30698,8.96829
