time,X_value,Y_value,Z_value
Started:,Dec 05 2019,17:52:11:716, 
5.7969,2.43959,-3.11712,9.10835
5.8211,2.35460,-3.06804,8.93837
5.8469,2.22531,-3.03931,8.83662
5.8865,2.12237,-3.21527,8.77557
5.8865,2.09244,-3.37807,8.72769
5.9207,1.99668,-3.28710,8.54693
5.9207,1.93084,-3.15542,8.34104
5.9400,2.05773,-3.14824,8.32907
5.9544,2.13434,-3.23562,8.36618
5.9792,2.19060,-3.32540,8.44159
5.9987,2.17624,-3.45109,8.59721
6.0296,2.12716,-3.50257,8.63192
6.0527,2.14032,-3.60432,8.71093
6.0594,2.14870,-3.67255,8.76360
6.0892,2.12476,-3.62227,8.74085
6.0892,2.09484,-3.54686,8.66664
6.1188,2.15349,-3.48341,8.66305
6.1484,2.12835,-3.46905,8.79472
6.1556,2.08646,-3.42356,8.89168
6.1790,1.94401,-3.41877,8.89886
6.1986,1.75128,-3.49060,8.80550
6.2215,1.74530,-3.53369,8.81747
6.2379,1.77642,-3.54566,8.99583
6.2479,1.92126,-3.43194,9.02934
6.2925,1.92366,-3.39363,9.01258
6.2939,1.80395,-3.43673,8.91084
6.3210,1.70220,-3.46187,8.90485
6.3470,1.75966,-3.46905,8.92281
6.3471,1.80276,-3.42117,8.93238
6.3853,1.86620,-3.41877,8.88330
6.3975,1.88894,-3.39962,8.84620
6.4148,1.83029,-3.28829,8.81627
6.4456,1.80395,-3.14106,8.86176
6.4493,1.74051,-2.99621,8.98386
6.4747,1.57771,-2.98784,8.94435
6.4887,1.38618,-3.00220,8.84260
6.5136,1.25690,-2.82743,8.85817
6.5340,1.21381,-2.67421,8.93717
6.5469,1.17909,-2.59520,9.06765
6.5827,1.09291,-2.58563,9.18257
6.5945,0.94088,-2.57485,9.25439
6.6224,0.84153,-2.62872,9.38247
6.6469,0.79843,-2.79272,9.51056
6.6469,0.69189,-3.01537,9.49021
6.6885,0.53987,-3.14106,9.33100
6.6886,0.40700,-3.10275,9.15384
6.7168,0.54226,-3.01297,8.98146
6.7475,0.65598,-2.96868,8.77198
6.7475,0.61289,-3.12789,8.70375
6.7727,0.61050,-3.26196,8.78874
6.7974,0.37468,-3.44870,8.78395
6.8215,0.20470,-3.60192,8.72529
6.8215,0.33517,-3.58995,8.67143
6.8484,0.54107,-3.46905,8.72888
6.8895,0.58057,-3.34456,8.81746
6.8895,0.27173,-3.51454,8.83542
6.9202,0.07541,-3.61389,8.85338
6.9474,0.23821,-3.46426,8.82704
6.9474,0.26934,-3.24041,8.71572
6.9806,0.17118,-3.19612,8.73248
6.9994,0.04788,-3.30625,8.79233
7.0102,0.01197,-3.44391,8.83303
7.0218,0.11372,-3.55524,8.79113
7.0474,0.50276,-3.58636,8.59362
7.0692,0.80442,-3.55045,8.35062
7.0887,1.13480,-3.56721,8.20697
7.0975,1.38858,-3.79584,8.38294
7.1333,1.34788,-4.47936,8.82345
7.1477,1.15994,-5.18921,9.40522
