time,X_value,Y_value,Z_value
Started:,Dec 05 2019,17:55:46:145, 
7.2650,-0.21906,-2.73645,9.73800
7.3047,0.18674,-2.69576,9.67455
7.3048,0.05746,-2.67421,9.43993
7.3396,-0.59374,-2.72448,9.17179
7.3647,-0.84871,-2.85736,8.98505
7.3647,-0.97440,-2.79272,8.95393
7.4037,-0.55663,-2.77476,9.16102
7.4037,-0.07063,-2.84898,9.38726
7.4234,-0.21786,-2.86574,9.38846
7.4665,-0.49199,-2.85736,9.11433
7.4679,-0.47523,-2.96270,9.26516
7.4866,-0.41897,-3.07642,9.29629
7.5185,-0.26455,-3.01417,9.09877
7.5371,-0.08260,-3.07283,9.19573
7.5427,-0.19751,-3.15303,9.30107
7.5681,-0.41777,-3.23203,9.28671
7.6035,-0.51952,-3.21527,9.17179
7.6036,-0.54346,-3.31702,9.13827
7.6625,-0.58655,-3.50137,9.07004
7.6625,-0.58416,-3.54805,8.91323
7.6625,-0.73020,-3.52651,8.87373
7.7180,-0.45727,-3.42117,8.86295
7.7180,-0.28250,-3.24041,8.91203
7.7206,-0.38904,-3.10754,9.10117
7.7685,-0.24061,-3.12310,8.95513
7.7685,-0.47882,-3.17577,8.93957
7.7808,-0.72062,-3.25717,9.07363
7.8031,-0.60092,-3.19373,9.33220
7.8403,-0.28969,-3.00340,9.32980
7.8403,-0.21188,-2.91841,9.22805
7.8647,-0.33637,-2.87651,9.19932
7.9058,-0.23223,-2.85616,9.35374
7.9059,-0.16160,-2.81905,9.37050
7.9389,0.03831,-2.72927,9.35255
7.9390,0.18913,-2.63351,9.23524
7.9587,0.19153,-2.45994,9.24002
8.0033,0.42615,-2.27200,9.36931
8.0033,0.47164,-2.11040,9.61709
8.0204,0.32440,-1.89254,9.34656
8.0649,0.44650,-1.79079,9.33220
8.0649,0.63204,-1.81233,9.61949
8.0764,0.56980,-1.66270,9.89361
8.1184,0.81878,-1.59806,9.88284
8.1184,0.97799,-1.55976,9.71765
8.1377,0.65479,-1.50828,9.49021
8.1688,0.80322,-1.30478,9.49978
8.1966,1.30838,-1.14917,9.78348
8.1966,1.62440,-1.11086,10.06359
8.2180,1.41970,-1.07734,9.74039
8.2566,1.18388,-0.96482,9.55605
8.2566,1.12882,-0.91814,9.79545
8.3142,1.19226,-1.12523,9.94509
8.3142,1.37661,-0.98397,9.89361
8.3142,1.51068,-1.08213,10.07916
8.3373,0.93968,-1.26887,10.15457
8.3682,0.89779,-0.80561,9.58956
8.3729,1.14917,-0.17357,9.57161
8.4044,1.41731,-0.08738,9.98938
8.4185,1.64355,-0.13407,9.93671
8.4331,1.68904,-0.20948,9.97621
8.4653,1.34668,-1.31556,10.69444
8.4932,0.28250,-3.89999,10.75190
8.4932,-0.35193,-6.13847,10.59987
8.5176,-0.63803,-7.79159,10.20006
8.5383,-0.27891,-10.51488,10.45024
8.5601,-1.15874,-12.77132,10.59868
8.6038,-2.21933,-11.70954,9.08441
8.6038,-3.29069,-10.56755,8.28119
8.6104,-3.44990,-10.04324,7.85504
8.6655,-2.27798,-8.62713,5.90864
8.6672,-0.74696,-6.86627,5.46214
8.6710,-0.33039,-5.63930,6.32162
8.7201,-0.69309,-5.30173,6.67954
8.7201,0.01197,-4.80974,6.47843
8.7296,0.69309,-4.16693,6.46048
8.7686,1.21381,-3.77908,6.81600
8.7896,0.93849,-3.88802,7.32115
8.7897,0.64641,-4.18848,7.63239
8.8182,0.81878,-4.20404,8.16507
8.8493,0.96482,-3.88083,8.29675
8.8494,0.79484,-3.55643,8.27879
8.8695,0.52311,-3.56960,8.34942
8.9087,0.04668,-3.46785,8.33745
8.9087,0.21068,-3.48700,8.50025
8.9517,0.67753,-3.09078,9.11194
8.9697,1.07375,-2.84060,9.50816
8.9697,1.09769,-3.05487,9.34177
9.0042,0.64042,-2.88848,9.36093
9.0181,0.42256,-2.96030,9.63505
9.0273,0.44171,-3.41159,9.81461
9.0643,0.39383,-3.32181,9.82299
9.0696,0.08020,-3.48461,9.60752
9.0865,-0.11372,-3.67494,9.32501
9.1183,-0.30884,-4.23037,9.26157
9.1371,-0.23462,-4.80735,8.98984
9.1458,-0.19991,-4.78700,9.21010
9.1682,-0.00479,-3.88083,9.24002
9.2051,0.35313,-3.36610,9.29868
9.2070,0.59015,-3.98019,9.14905
9.2655,0.38425,-4.47936,8.92041
9.2655,0.00599,-3.71325,8.99224
9.2655,-0.03112,-2.70773,9.77989
9.3178,0.50396,-3.19373,10.06240
9.3178,1.17909,-3.61988,9.82897
9.3243,0.50755,-2.48627,9.57640
9.3753,-0.69309,-1.78839,9.22327
9.3754,-1.83029,-2.38692,9.28791
9.3837,-0.73858,-2.73286,9.43634
9.4036,1.39097,-1.54659,9.77151
9.4430,1.95478,-0.29328,10.26709
9.4430,1.90810,-0.40460,10.53763
9.4644,1.35147,-1.26049,10.37483
9.5068,1.41252,-1.07734,10.48855
9.5069,1.85064,-0.48959,10.26470
9.5375,1.82311,0.02993,9.63984
9.5620,0.94327,0.01915,8.77677
9.5621,1.08931,-0.52550,8.67621
9.6030,2.52218,-0.12928,8.93478
9.6031,3.11951,0.82477,8.75761
9.6206,2.69456,1.10847,8.36618
9.6689,1.85902,0.73499,8.04297
9.6699,1.68305,0.05746,8.06572
9.6859,1.70101,0.40939,7.99749
9.7196,1.71896,0.76970,8.10522
9.7368,1.93563,0.55663,7.90172
9.7370,1.88894,0.44411,8.22971
9.7690,1.78719,0.34116,8.64270
9.7987,1.67348,-0.04309,8.72050
9.7997,1.82909,-0.13766,8.70853
9.8572,1.52145,-0.29208,8.60918
9.8572,1.13121,-0.38904,8.70734
9.8572,0.86307,-0.72661,9.37409
9.9187,1.20543,-0.97560,9.36332
9.9187,1.07375,-0.73978,8.81866
9.9187,0.80681,-0.54346,8.50982
9.9371,0.72182,-0.89180,9.25199
9.9678,0.78766,-1.57412,10.11866
9.9770,0.66197,-1.72375,9.48901
10.0032,0.20470,-1.73572,9.03293
10.0175,-0.13527,-1.53222,8.85577
10.0371,-0.27173,-1.49751,8.49785
10.0669,-0.04070,-1.40414,8.72649
10.0958,0.11611,-1.59926,9.07364
10.0958,0.01556,-2.37135,9.19454
10.1180,-0.13287,-2.91003,9.20651
10.1371,-0.25617,-2.89566,9.24362
10.1558,-0.72062,-3.15183,9.42198
10.2047,-1.13720,-3.77549,9.42437
10.2061,-1.15156,-3.59235,9.21489
10.2140,-0.96482,-3.18295,9.14067
